id,age,sex,story_id,test_type,story,decision,mist,sit,Factors
12,19,Nő,22,baq,Néha főzök vagy sütök valamit.,NA,NA,0,Dropped
12,19,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
12,19,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
12,19,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,4,1,Inattention
12,19,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
12,19,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,NA,NA,0,Inattention
12,19,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
13,20,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
13,20,Nő,2,baq,Néha pénzügyeket intézek.,NA,NA,0,Inattention
13,20,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,2,1,1,PlanningError
13,20,Nő,4,baq,Néha hivatalos ügyet intézek.,0,1,1,Inattention
13,20,Nő,5,baq,Néha sétálok.,0,1,1,Inattention
13,20,Nő,6,baq,Néha értéktárgyak vannak nálam.,0,1,1,Dropped
13,20,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
13,20,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
13,20,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
13,20,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
13,20,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,1,Dropped
13,20,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
13,20,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,NA,NA,0,Dropped
13,20,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
13,20,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,1,1,Dropped
13,20,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
13,20,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,1,PlanningError
13,20,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
13,20,Nő,19,baq,Néha vitatkozom emberekkel.,2,1,1,Dropped
13,20,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
13,20,Nő,21,baq,Néha fontos megjelennem valahol.,0,1,1,Dropped
13,20,Nő,22,baq,Néha főzök vagy sütök valamit.,0,1,1,Dropped
13,20,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
13,20,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
13,20,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
13,20,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,0,1,1,Dropped
13,20,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
13,20,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
14,27,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
14,27,Nő,2,baq,Néha pénzügyeket intézek.,1,2,1,Inattention
14,27,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,2,1,PlanningError
14,27,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
14,27,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
14,27,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
14,27,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
14,27,Nő,8,baq,Néha időre oda kell érnem valahova.,1,2,1,Dropped
14,27,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
14,27,Nő,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
14,27,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,4,1,Dropped
14,27,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,2,1,Dropped
14,27,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,1,Dropped
14,27,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
14,27,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,2,1,Dropped
14,27,Nő,16,baq,Néha időre kell odaérnem valahova.,1,2,1,Dropped
14,27,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
14,27,Nő,18,baq,Néha ruhát vásárolok.,0,2,1,Dropped
14,27,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
14,27,Nő,20,baq,Néha találkozom új emberekkel.,0,2,1,Dropped
14,27,Nő,21,baq,Néha fontos megjelennem valahol.,1,2,1,Dropped
14,27,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,1,Dropped
14,27,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
14,27,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
14,27,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
14,27,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,2,1,Dropped
14,27,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,2,1,Inattention
14,27,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
15,25,Nő,1,baq,Néha reggel időre kell beérnem.,0,1,1,PlanningError
15,25,Nő,2,baq,Néha pénzügyeket intézek.,NA,NA,0,Inattention
15,25,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,1,1,PlanningError
15,25,Nő,4,baq,Néha hivatalos ügyet intézek.,NA,NA,0,Inattention
15,25,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
15,25,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
15,25,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
15,25,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
15,25,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
15,25,Nő,10,baq,Néha sok feladatom van.,1,1,1,PlanningError
15,25,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,1,1,Dropped
15,25,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
15,25,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
15,25,Nő,14,baq,Néha magammal kell vinnem a bérletem.,NA,NA,0,Dropped
15,25,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,1,Dropped
15,25,Nő,16,baq,Néha időre kell odaérnem valahova.,0,3,1,Dropped
15,25,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,1,PlanningError
15,25,Nő,18,baq,Néha ruhát vásárolok.,1,2,1,Dropped
15,25,Nő,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
15,25,Nő,20,baq,Néha találkozom új emberekkel.,0,3,1,Dropped
15,25,Nő,21,baq,Néha fontos megjelennem valahol.,NA,NA,0,Dropped
15,25,Nő,22,baq,Néha főzök vagy sütök valamit.,0,4,1,Dropped
15,25,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
15,25,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
15,25,Nő,25,baq,Néha tömegközlekedéssel utazom.,NA,NA,0,Inattention
15,25,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,NA,NA,0,Dropped
15,25,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,1,1,Inattention
15,25,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",NA,NA,0,Dropped
16,20,Nő,1,baq,Néha reggel időre kell beérnem.,1,2,1,PlanningError
16,20,Nő,2,baq,Néha pénzügyeket intézek.,NA,NA,0,Inattention
16,20,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,1,1,PlanningError
16,20,Nő,4,baq,Néha hivatalos ügyet intézek.,0,2,1,Inattention
16,20,Nő,5,baq,Néha sétálok.,0,2,1,Inattention
16,20,Nő,6,baq,Néha értéktárgyak vannak nálam.,NA,NA,0,Dropped
16,20,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
16,20,Nő,8,baq,Néha időre oda kell érnem valahova.,1,2,1,Dropped
16,20,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
16,20,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
16,20,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,3,1,Dropped
16,20,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
16,20,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,2,1,Dropped
16,20,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
16,20,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
16,20,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
16,20,Nő,17,baq,Néha valamit meg kell tanulnom.,2,2,1,PlanningError
16,20,Nő,18,baq,Néha ruhát vásárolok.,0,2,1,Dropped
16,20,Nő,19,baq,Néha vitatkozom emberekkel.,2,2,1,Dropped
16,20,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
16,20,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
16,20,Nő,22,baq,Néha főzök vagy sütök valamit.,1,2,1,Dropped
16,20,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
16,20,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
16,20,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,2,1,Inattention
16,20,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
16,20,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,1,Inattention
16,20,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,3,1,Dropped
17,21,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,1,PlanningError
17,21,Nő,2,baq,Néha pénzügyeket intézek.,0,2,1,Inattention
17,21,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,1,1,PlanningError
17,21,Nő,4,baq,Néha hivatalos ügyet intézek.,0,2,1,Inattention
17,21,Nő,5,baq,Néha sétálok.,0,1,1,Inattention
17,21,Nő,6,baq,Néha értéktárgyak vannak nálam.,2,2,1,Dropped
17,21,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
17,21,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
17,21,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
17,21,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
17,21,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,0,2,1,Dropped
17,21,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
17,21,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,1,1,Dropped
17,21,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
17,21,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
17,21,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
17,21,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
17,21,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
17,21,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
17,21,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
17,21,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
17,21,Nő,22,baq,Néha főzök vagy sütök valamit.,0,1,1,Dropped
17,21,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,0,2,1,Dropped
17,21,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
17,21,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
17,21,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
17,21,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,2,2,1,Inattention
17,21,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,3,1,Dropped
18,22,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
18,22,Nő,2,baq,Néha pénzügyeket intézek.,1,2,1,Inattention
18,22,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,4,1,PlanningError
18,22,Nő,4,baq,Néha hivatalos ügyet intézek.,0,1,1,Inattention
18,22,Nő,5,baq,Néha sétálok.,1,3,1,Inattention
18,22,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,3,1,Dropped
18,22,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
18,22,Nő,8,baq,Néha időre oda kell érnem valahova.,0,3,1,Dropped
18,22,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
18,22,Nő,10,baq,Néha sok feladatom van.,0,5,1,PlanningError
18,22,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,4,1,Dropped
18,22,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,3,1,Dropped
18,22,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
18,22,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,1,Dropped
18,22,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,1,1,Dropped
18,22,Nő,16,baq,Néha időre kell odaérnem valahova.,0,4,1,Dropped
18,22,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
18,22,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
18,22,Nő,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
18,22,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
18,22,Nő,21,baq,Néha fontos megjelennem valahol.,1,4,1,Dropped
18,22,Nő,22,baq,Néha főzök vagy sütök valamit.,0,1,1,Dropped
18,22,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,3,1,Dropped
18,22,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
18,22,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,4,1,Inattention
18,22,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,2,1,Dropped
18,22,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
18,22,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",1,4,1,Dropped
19,22,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,1,PlanningError
19,22,Nő,2,baq,Néha pénzügyeket intézek.,1,2,1,Inattention
19,22,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,1,PlanningError
19,22,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
19,22,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
19,22,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,2,1,Dropped
19,22,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
19,22,Nő,8,baq,Néha időre oda kell érnem valahova.,1,2,1,Dropped
19,22,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
19,22,Nő,10,baq,Néha sok feladatom van.,2,2,1,PlanningError
19,22,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,2,1,Dropped
19,22,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,1,Dropped
19,22,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
19,22,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,1,Dropped
19,22,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,2,1,Dropped
19,22,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
19,22,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
19,22,Nő,18,baq,Néha ruhát vásárolok.,0,2,1,Dropped
19,22,Nő,19,baq,Néha vitatkozom emberekkel.,0,1,1,Dropped
19,22,Nő,20,baq,Néha találkozom új emberekkel.,1,4,1,Dropped
19,22,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
19,22,Nő,22,baq,Néha főzök vagy sütök valamit.,2,3,1,Dropped
19,22,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,0,2,1,Dropped
19,22,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
19,22,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,2,1,Inattention
19,22,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,3,1,Dropped
19,22,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,2,2,1,Inattention
19,22,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,4,1,Dropped
20,19,Nő,1,baq,Néha reggel időre kell beérnem.,2,3,1,PlanningError
20,19,Nő,2,baq,Néha pénzügyeket intézek.,1,2,1,Inattention
20,19,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,2,1,PlanningError
20,19,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,1,Inattention
20,19,Nő,5,baq,Néha sétálok.,2,1,1,Inattention
20,19,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
20,19,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
20,19,Nő,8,baq,Néha időre oda kell érnem valahova.,0,2,1,Dropped
20,19,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
20,19,Nő,10,baq,Néha sok feladatom van.,1,3,1,PlanningError
20,19,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,3,1,Dropped
20,19,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
20,19,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
20,19,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
20,19,Nő,15,baq,Általában időre kell befizetnem számlákat.,2,1,1,Dropped
20,19,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
20,19,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,1,PlanningError
20,19,Nő,18,baq,Néha ruhát vásárolok.,1,2,1,Dropped
20,19,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
20,19,Nő,20,baq,Néha találkozom új emberekkel.,2,1,1,Dropped
20,19,Nő,21,baq,Néha fontos megjelennem valahol.,2,1,1,Dropped
20,19,Nő,22,baq,Néha főzök vagy sütök valamit.,0,2,1,Dropped
20,19,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
20,19,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
20,19,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
20,19,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,2,1,1,Dropped
20,19,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,2,1,1,Inattention
20,19,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
21,25,Nő,1,baq,Néha reggel időre kell beérnem.,1,1,1,PlanningError
21,25,Nő,2,baq,Néha pénzügyeket intézek.,0,2,1,Inattention
21,25,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,4,1,PlanningError
21,25,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,1,Inattention
21,25,Nő,5,baq,Néha sétálok.,1,5,1,Inattention
21,25,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
21,25,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
21,25,Nő,8,baq,Néha időre oda kell érnem valahova.,2,1,1,Dropped
21,25,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,1,Dropped
21,25,Nő,10,baq,Néha sok feladatom van.,1,5,1,PlanningError
21,25,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,2,1,Dropped
21,25,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,1,Dropped
21,25,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
21,25,Nő,14,baq,Néha magammal kell vinnem a bérletem.,2,1,1,Dropped
21,25,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,1,Dropped
21,25,Nő,16,baq,Néha időre kell odaérnem valahova.,0,4,1,Dropped
21,25,Nő,17,baq,Néha valamit meg kell tanulnom.,1,4,1,PlanningError
21,25,Nő,18,baq,Néha ruhát vásárolok.,0,2,1,Dropped
21,25,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
21,25,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
21,25,Nő,21,baq,Néha fontos megjelennem valahol.,1,2,1,Dropped
21,25,Nő,22,baq,Néha főzök vagy sütök valamit.,0,2,1,Dropped
21,25,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
21,25,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,2,1,1,Dropped
21,25,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
21,25,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,2,1,Dropped
21,25,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
21,25,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
22,22,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
22,22,Nő,2,baq,Néha pénzügyeket intézek.,0,1,1,Inattention
22,22,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,2,1,PlanningError
22,22,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
22,22,Nő,5,baq,Néha sétálok.,1,2,1,Inattention
22,22,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
22,22,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
22,22,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
22,22,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,1,Dropped
22,22,Nő,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
22,22,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,2,1,Dropped
22,22,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,1,Dropped
22,22,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,1,1,Dropped
22,22,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
22,22,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
22,22,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
22,22,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
22,22,Nő,18,baq,Néha ruhát vásárolok.,1,1,1,Dropped
22,22,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
22,22,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
22,22,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
22,22,Nő,22,baq,Néha főzök vagy sütök valamit.,0,2,1,Dropped
22,22,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
22,22,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
22,22,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
22,22,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
22,22,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,1,1,Inattention
22,22,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",2,2,1,Dropped
23,21,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
23,21,Nő,2,baq,Néha pénzügyeket intézek.,2,3,1,Inattention
23,21,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,3,1,PlanningError
23,21,Nő,4,baq,Néha hivatalos ügyet intézek.,0,2,1,Inattention
23,21,Nő,5,baq,Néha sétálok.,0,2,1,Inattention
23,21,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,5,1,Dropped
23,21,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
23,21,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
23,21,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
23,21,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
23,21,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,2,1,Dropped
23,21,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
23,21,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,3,1,Dropped
23,21,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
23,21,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
23,21,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
23,21,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
23,21,Nő,18,baq,Néha ruhát vásárolok.,1,1,1,Dropped
23,21,Nő,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
23,21,Nő,20,baq,Néha találkozom új emberekkel.,NA,NA,0,Dropped
23,21,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
23,21,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,1,Dropped
23,21,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
23,21,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,2,1,Dropped
23,21,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
